# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: default_rrup.ini
# Process start: 2017-09-25T17:12:06.214184
# Process finish: 2017-09-26T01:45:03.838015
# rup_dim_model = WC94, mech = A, LW = False, AR = 1.7, ndip = 17, mindip = 0.174533, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.995262,5.120390,5.064135,4.995415,4.911154,4.807492,4.680024,4.524035,4.334896,4.109118,3.847271,3.564140,3.307385,3.136840,3.064479,3.047330,3.045285,3.045105,3.045140,3.045187,3.045218,3.045232
2.511886,4.121435,4.073388,4.015170,3.944752,3.859244,3.755115,3.628564,3.475927,3.294495,3.084864,2.859002,2.654640,2.518821,2.460784,2.446638,2.444744,2.444528,2.444554,2.444599,2.444628,2.444640
3.162278,3.339852,3.298437,3.248252,3.188106,3.116177,3.029835,2.926019,2.801785,2.655041,2.486422,2.305664,2.142563,2.033951,1.986934,1.974907,1.972961,1.972622,1.972599,1.972633,1.972662,1.972675
3.981072,2.732079,2.696318,2.652668,2.600320,2.538353,2.465210,2.378635,2.276250,2.156410,2.019777,1.874296,1.743396,1.655776,1.616969,1.606242,1.604014,1.603437,1.603314,1.603319,1.603341,1.603353
5.011872,2.263296,2.232516,2.194563,2.148621,2.094157,2.030578,1.956690,1.870782,1.771535,1.659574,1.541358,1.435168,1.363275,1.330182,1.319952,1.317177,1.316197,1.315870,1.315797,1.315796,1.315802
6.309573,1.905578,1.879250,1.846464,1.806272,1.758056,1.701624,1.636804,1.562903,1.479066,1.385816,1.288302,1.200642,1.140051,1.110470,1.099935,1.096285,1.094696,1.094031,1.093813,1.093765,1.093759
7.943282,1.636380,1.614050,1.586001,1.551205,1.508806,1.458437,1.400335,1.334878,1.262116,1.182652,1.100432,1.026157,0.973100,0.945015,0.933302,0.928364,0.925916,0.924731,0.924253,0.924106,0.924070
10.000000,1.437316,1.418568,1.394850,1.365130,1.328399,1.283928,1.231667,1.172397,1.107236,1.037409,0.966005,0.900867,0.852174,0.823735,0.809890,0.803142,0.799502,0.797565,0.796671,0.796343,0.796247
12.589254,1.293212,1.277649,1.257846,1.232833,1.201564,1.163071,1.116785,1.063057,1.003359,0.939838,0.875504,0.816051,0.769128,0.738678,0.721660,0.712424,0.707177,0.704220,0.702715,0.702084,0.701873
15.848932,1.191436,1.178665,1.162343,1.141597,1.115434,1.082810,1.042816,0.995090,0.940475,0.881314,0.821104,0.764526,0.717296,0.683381,0.662084,0.649551,0.642172,0.637856,0.635501,0.634401,0.633986
19.952623,1.121482,1.111115,1.097818,1.080839,1.059284,1.032151,0.998410,0.957237,0.908523,0.853696,0.796111,0.740342,0.691203,0.652653,0.625984,0.609193,0.599012,0.592934,0.589470,0.587711,0.586971
25.118864,1.074740,1.066400,1.055675,1.041931,1.024396,1.002168,0.974245,0.939630,0.897605,0.848360,0.793943,0.738325,0.686261,0.642224,0.609233,0.587165,0.573398,0.565063,0.560182,0.557544,0.556319
31.622777,1.044374,1.037710,1.029122,1.018087,1.003956,0.985950,0.963160,0.934596,0.899308,0.856710,0.807270,0.753139,0.698358,0.648408,0.608380,0.580091,0.561851,0.550656,0.544000,0.540253,0.538373
39.810717,1.025179,1.019878,1.013036,1.004225,0.992909,0.978431,0.960005,0.936725,0.907618,0.871792,0.828741,0.778555,0.723131,0.668002,0.620682,0.585451,0.561895,0.547158,0.538296,0.533182,0.530461
50.118723,1.013373,1.009167,1.003732,0.996719,0.987693,0.976108,0.961301,0.942480,0.918741,0.889135,0.852751,0.808345,0.755316,0.697475,0.643709,0.601279,0.571744,0.552767,0.541199,0.534415,0.530656
63.095734,1.006321,1.002989,0.998677,0.993107,0.985923,0.976680,0.964826,0.949689,0.930471,0.906274,0.876088,0.838107,0.789908,0.732679,0.674643,0.625539,0.589673,0.565872,0.551064,0.542259,0.537255
79.432823,1.002258,0.999618,0.996200,0.991779,0.986068,0.978706,0.969239,0.957106,0.941625,0.921995,0.897244,0.865464,0.823317,0.769573,0.710200,0.655817,0.613667,0.584607,0.566076,0.554866,0.548366
100.000000,1.000029,0.997938,0.995229,0.991721,0.987184,0.981326,0.973777,0.964074,0.951646,0.935802,0.915669,0.889451,0.853573,0.805098,0.747192,0.689620,0.641790,0.607211,0.584485,0.570452,0.562174
125.892541,0.998901,0.997245,0.995097,0.992313,0.988711,0.984052,0.978038,0.970291,0.960339,0.947597,0.931312,0.909890,0.879938,0.837603,0.783377,0.724853,0.672417,0.632281,0.604903,0.587609,0.577239
158.489319,0.998416,0.997103,0.995400,0.993191,0.990330,0.986627,0.981840,0.975662,0.967705,0.957487,0.944367,0.926982,0.902302,0.866215,0.817136,0.759848,0.704286,0.658908,0.626505,0.605434,0.592566
199.526231,0.998292,0.997251,0.995900,0.994147,0.991875,0.988932,0.985123,0.980200,0.973847,0.965668,0.955132,0.941093,0.920945,0.890771,0.847677,0.793563,0.736579,0.686571,0.648913,0.623542,0.607691
251.188643,0.998359,0.997533,0.996461,0.995069,0.993265,0.990926,0.987896,0.983976,0.978909,0.972373,0.963930,0.952635,0.936294,0.911398,0.874472,0.825027,0.768576,0.715013,0.672114,0.641946,0.622551
316.227766,0.998516,0.997861,0.997010,0.995905,0.994472,0.992613,0.990204,0.987083,0.983046,0.977829,0.971077,0.962014,0.948824,0.928477,0.897464,0.853647,0.799644,0.744007,0.696230,0.660896,0.637395
398.107171,0.998708,0.998187,0.997512,0.996635,0.995496,0.994019,0.992104,0.989621,0.986406,0.982247,0.976855,0.969599,0.958989,0.942474,0.916802,0.878974,0.829060,0.773201,0.721379,0.680708,0.652549
501.187234,0.998902,0.998489,0.997952,0.997256,0.996351,0.995178,0.993655,0.991681,0.989122,0.985809,0.981507,0.975708,0.967198,0.953858,0.932826,0.900856,0.856155,0.802024,0.747514,0.701726,0.668455
630.957344,0.999082,0.998754,0.998328,0.997775,0.997057,0.996125,0.994915,0.993345,0.991309,0.988671,0.985243,0.980615,0.973803,0.963068,0.945964,0.919384,0.880469,0.829853,0.774417,0.724162,0.685498
794.328235,0.999242,0.998982,0.998644,0.998204,0.997634,0.996893,0.995932,0.994684,0.993065,0.990966,0.988236,0.984545,0.979102,0.970488,0.956654,0.934806,0.901691,0.855884,0.801504,0.748024,0.704060
1000.000000,0.999380,0.999173,0.998905,0.998556,0.998103,0.997514,0.996750,0.995758,0.994471,0.992801,0.990629,0.987688,0.983344,0.976448,0.965304,0.947494,0.919825,0.879606,0.828173,0.773127,0.724365
