# Program: /home/emthompson/anaconda3/envs/ps2ff/bin/run_ps2ff
# Config file: figure4_top.ini
# Process start: 2017-09-11T16:40:49.604226
# Process finish: 2017-09-12T03:00:52.797878
# rup_dim_model = WC94, mech = A, LW = False, AR = 1.7, ndip = 17, mindip = 0.174533, maxdip = 1.570796, ntheta = 73, nxny = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
5.011872,24.399987,24.160830,23.831082,23.360401,22.671205,21.679134,20.341137,18.702522,16.948218,15.475736,14.848388,15.143933,15.415679,15.296830,16.073361,17.928831,19.854015,21.161091,21.925781,22.308008,22.442695
6.309573,21.715220,21.533945,21.297994,20.980740,20.530081,19.863468,18.906108,17.667254,16.307538,15.190778,14.836545,15.353999,15.850530,15.908533,16.699841,18.443322,20.234233,21.453593,22.168868,22.528128,22.655579
7.943282,18.687807,18.554018,18.395306,18.206888,17.972835,17.646684,17.149378,16.436282,15.610505,14.989225,15.044416,15.927758,16.800399,17.146973,17.974607,19.564704,21.168211,22.266249,22.914020,23.241771,23.359242
10.000000,15.480029,15.386570,15.292582,15.211178,15.159661,15.147076,15.143768,15.083947,14.975172,15.039833,15.694265,17.158166,18.639621,19.452608,20.364103,21.754310,23.103803,24.036625,24.593839,24.879740,24.983761
12.589254,12.305453,12.248858,12.212167,12.222741,12.324590,12.578458,13.041193,13.711909,14.537262,15.569641,17.106227,19.464945,21.905887,23.468787,24.571213,25.730911,26.752127,27.464212,27.903594,28.137250,28.224914
15.848932,9.383673,9.362967,9.379809,9.472815,9.706718,10.182874,11.041051,12.419135,14.346652,16.735854,19.626803,23.378594,27.317851,30.102465,31.641255,32.609008,33.249769,33.688950,33.984334,34.159847,34.233030
19.952623,6.884969,6.899389,6.966716,7.134348,7.482701,8.143213,9.318463,11.284128,14.302044,18.394801,23.358834,29.357027,35.663898,40.471250,43.000445,44.030243,44.351442,44.501337,44.637020,44.760479,44.831938
25.118864,4.891988,4.939102,5.052098,5.285031,5.729777,6.539092,7.959005,10.363878,14.252373,20.054283,27.765468,37.319154,47.498884,55.749598,60.447467,62.310479,62.680691,62.661882,62.686061,62.799915,62.913872
31.622777,3.397198,3.472457,3.623963,3.910600,4.432298,5.356289,6.957280,9.672989,14.160808,21.269345,31.759279,46.138857,62.634809,77.030086,86.262017,90.741660,92.253592,92.569183,92.696986,92.924011,93.181624
39.810717,2.331036,2.428633,2.610262,2.938146,3.517669,4.525630,6.255217,9.184075,14.066335,22.017929,34.591957,53.996947,79.471155,104.650451,123.057673,133.789711,138.891968,140.912174,141.809620,142.494326,143.127477
50.118723,1.599155,1.713259,1.916932,2.274619,2.895279,3.961969,5.779802,8.851805,13.992477,22.477344,36.375511,59.852543,95.633218,137.393293,173.159813,197.259055,210.941093,217.794401,221.177906,223.194834,224.715054
63.095734,1.110320,1.235934,1.454887,1.833082,2.481780,3.588087,5.464946,8.631924,13.942311,22.771323,37.495292,63.798519,109.575248,173.024962,237.622832,287.650149,319.564709,337.591623,347.281942,352.728564,356.266549
79.432823,0.789837,0.923121,1.152224,1.544004,2.211218,3.343584,5.259235,8.488887,13.911521,22.966731,38.218383,66.419802,121.012403,209.518470,316.034988,411.243752,478.953786,520.491713,544.169697,557.547785,565.623000
100.000000,0.582255,0.720478,0.956118,1.356659,2.035855,3.185150,5.126088,8.397005,13.894592,23.101295,38.701928,68.186582,130.023307,245.332770,407.407964,574.146496,706.711740,794.726606,847.564008,878.054839,895.907134
125.892541,0.448767,0.590065,0.829781,1.235812,1.922591,3.082771,5.040248,8.338526,13.886546,23.196039,39.032364,69.363877,136.435829,277.385365,507.348086,780.642848,1024.149626,1199.724976,1310.798163,1376.326975,1414.253134
158.489319,0.363311,0.506482,0.748700,1.158140,1.849708,3.016929,4.985395,8.302123,13.884207,23.263823,39.262783,70.178474,141.032437,304.661352,611.514829,1032.430494,1455.479328,1788.234860,2011.284338,2147.286186,2226.401485
199.526231,0.308716,0.452993,0.696703,1.108202,1.802720,2.974370,4.949890,8.278698,13.883455,23.310563,39.422434,70.751945,144.196880,324.824210,708.315691,1317.549985,2018.294222,2625.812823,3058.778414,3332.746147,3494.987774
251.188643,0.273760,0.418613,0.663094,1.075655,1.771708,2.945744,4.925333,8.261748,13.881832,23.341838,39.532287,71.157896,146.439024,339.633139,793.349653,1622.081091,2718.636185,3782.361019,4598.443517,5138.304896,5466.704469
316.227766,0.251295,0.396400,0.641222,1.054274,1.751096,2.926465,4.908590,8.250195,13.881394,23.365821,39.613789,71.456128,148.078077,350.099126,858.836515,1914.983608,3531.144728,5315.396553,6811.410390,7853.395621,8505.952262
398.107171,0.236898,0.382104,0.627072,1.040358,1.737596,2.913783,4.897632,8.243016,13.882643,23.385954,39.678166,71.684017,149.305606,357.634995,907.256304,2176.423012,4411.390164,7247.093063,9896.305715,11870.304162,13150.627196
501.187234,0.227660,0.372890,0.617904,1.031286,1.728745,2.905450,4.890511,8.238713,13.884818,23.402870,39.729768,71.861747,150.240298,363.225017,942.266506,2387.159723,5288.261566,9538.136857,14034.726614,17678.966385,20156.265379
630.957344,0.221717,0.366933,0.611940,1.025347,1.722917,2.899954,4.885885,8.236213,13.887330,23.416925,39.771098,72.001317,150.959906,367.441691,967.432396,2542.981414,6079.452013,12051.145750,19308.823107,25840.555003,30567.637255
794.328235,0.217881,0.363064,0.608039,1.021432,1.719050,2.896303,4.882866,8.234813,13.889826,23.428478,39.804164,72.111614,151.519542,370.664781,986.115997,2657.724933,6744.785959,14633.570089,25684.152345,36902.990118,45707.375303
1000.000000,0.215392,0.360536,0.605471,1.018833,1.716463,2.893856,4.880883,8.234072,13.892123,23.437891,39.830545,72.198931,151.957596,373.151834,1000.234195,2740.045444,7239.939547,17001.180405,32792.085035,51183.068299,67148.333786
